#{"t_start": 1701106442.4911065, "env_id": "None"}
r,l,t
858.475,250,6233.82625
820.73285,250,6247.633985
892.59143,250,6250.954979
822.32983,250,6252.301775
872.972,250,6253.671524
863.2346,250,6267.560997
820.24506,250,6270.937252
825.3236,250,6272.352748
826.83014,250,6273.746605
865.51764,250,6287.742297
888.3244,250,6291.255241
864.5163,250,6292.701735
824.093,250,6294.134929
919.7004,201,6304.204031
816.94244,250,6311.47938
833.7354,250,6312.845755
882.20337,250,6314.227293
779.99976,250,6324.084599
862.54645,250,6331.325742
834.2531,250,6332.709013
793.68646,250,6334.083846
840.7677,250,6344.01457
830.3033,250,6351.247822
885.8151,250,6352.615147
825.00006,250,6353.96385
872.1266,250,6363.987706
830.55475,250,6371.518285
337.29956,250,6372.949081
892.8795,250,6374.387573
831.8167,250,6384.591473
477.9829,250,6454.433338
785.9919,250,6455.798102
882.07623,250,6457.162236
760.84076,250,6467.066244
896.16644,250,6474.241764
833.54663,250,6475.60768
874.3578,250,6476.946785
866.6663,250,6486.909701
845.6515,250,6494.138903
830.59827,250,6495.523603
830.381,250,6496.896089
819.18964,250,6506.933493
884.90485,250,6514.278778
792.7313,250,6515.72202
217.07407,250,6517.161611
854.385,250,6527.262043
751.6126,250,6534.426775
879.65906,250,6535.792062
529.36804,250,6537.155741
804.1088,250,6547.139178
868.7485,250,6554.402262
856.3745,250,6555.776082
890.3531,250,6557.172219
828.8018,250,6567.25932
820.2638,250,6574.446677
861.67365,250,6575.807511
870.14856,250,6577.161261
836.506,250,6587.135592
802.3548,250,6594.609279
874.0728,250,6596.019207
812.051,250,6597.448925
882.1426,250,6607.591725
469.89355,250,6614.830473
823.3207,250,6616.234972
818.56573,250,6680.023516
743.1364,250,6689.944252
827.33295,250,6697.229553
858.59894,250,6698.592257
838.77356,250,6699.958142
823.5459,250,6709.815093
830.1462,250,6717.083241
697.0154,250,6718.450115
840.73926,250,6719.781636
811.563,250,6729.862761
774.19293,250,6737.42374
778.50494,250,6738.85263
828.57166,250,6740.261479
790.67395,250,6750.514079
879.4521,250,6757.849245
750.4961,250,6759.207753
820.0003,250,6760.587468
885.0735,250,6770.390913
910.89844,223,6776.820412
850.1754,250,6777.651429
788.1769,250,6780.361529
345.484,250,6790.186683
767.5485,250,6796.655457
671.60443,250,6797.455622
811.34674,250,6800.060715
750.15204,250,6810.073585
788.8881,250,6816.678895
836.8408,250,6817.515368
816.66547,250,6820.341002
808.7581,250,6830.37422
853.17487,250,6836.757194
721.8174,250,6837.570119
804.25507,250,6840.258353
838.3101,250,6912.722094
799.9987,250,6919.103441
820.9615,250,6919.897842
788.8881,250,6922.568015
671.1252,250,6932.419574
847.3659,250,6938.748869
809.0882,250,6939.549229
765.3838,250,6942.253203
762.8738,250,6952.216163
802.2529,250,6958.875878
788.88635,250,6959.723904
590.23334,250,6962.563412
809.0886,250,6972.555619
787.5496,250,6978.945519
810.56744,250,6979.765916
809.74445,250,6982.478795
777.49243,250,6992.580681
680.12006,250,6999.022571
512.90094,250,6999.828003
71.14103,250,7002.5109
177.14378,250,7012.328279
780.54456,250,7018.790226
756.6161,250,7019.614532
753.2922,250,7022.329137
661.2428,250,7032.42219
792.42755,250,7039.190021
746.71387,250,7040.036332
827.2735,250,7042.859409
776.2876,250,7052.959376
752.45776,250,7059.378862
816.66626,250,7060.204451
350.70483,250,7062.859421
256.87836,250,7135.126652
314.79166,250,7141.620411
342.5297,250,7142.451145
797.88727,250,7145.129621
900.2991,250,7155.158576
856.2265,250,7161.523939
361.7839,250,7162.344755
280.24042,250,7165.059124
867.9471,250,7175.134973
797.105,250,7181.79162
882.32965,250,7182.645065
818.0875,250,7185.593964
363.951,250,7195.80143
875.9034,250,7202.234986
647.50555,250,7203.055566
807.04944,250,7205.788622
711.87964,250,7215.769298
896.5862,250,7222.252491
745.42426,250,7223.059745
449.02075,250,7225.737228
858.4884,250,7235.575005
804.2898,250,7242.04355
811.87494,250,7242.854996
632.6713,250,7245.55082
892.8288,250,7255.588859
848.6299,250,7262.24092
875.08575,250,7263.096497
840.9709,250,7265.987008
799.9987,250,7276.176227
890.5075,250,7282.567667
878.7224,250,7283.355051
596.772,250,7286.039563
497.8241,250,7295.858766
871.9287,250,7364.860634
754.6087,250,7365.663959
870.684,250,7368.356891
872.6952,250,7378.26798
432.87296,250,7384.720492
600.8773,250,7385.555593
829.3262,250,7388.238222
829.1029,250,7398.315937
872.7871,250,7404.910803
778.7861,250,7405.769679
448.27673,250,7408.600746
853.5707,250,7418.549027
918.1988,205,7421.403857
896.1815,250,7425.768371
900.4994,249,7428.380115
857.95874,250,7438.43283
748.18353,250,7441.237173
821.42957,250,7445.510362
737.39667,250,7448.11201
834.63995,250,7458.112785
892.98145,250,7461.003105
769.1253,250,7465.450433
357.22794,250,7468.084901
901.3992,247,7477.871088
826.9843,250,7481.041642
880.31244,250,7485.526441
873.97675,250,7488.286757
567.7711,250,7498.266819
735.0496,250,7501.392236
875.2627,250,7505.725254
824.28876,250,7508.316395
889.36053,250,7518.011341
857.3739,250,7521.170277
764.9502,250,7587.76389
837.9314,250,7590.365191
886.7542,250,7600.119731
805.2269,250,7603.252761
772.9638,250,7607.71489
686.9813,250,7610.377292
718.49176,250,7620.231157
